date,open,high,low,close,volume
2019-05-06,0.12,0.14,0.1,0.1,184842.0
2019-05-07,0.11,0.13,0.11,0.13,203258.0
2019-05-08,0.12,0.14,0.11,0.13,219402.0
2019-05-09,0.12,0.12,0.1,0.11,222401.0
2019-05-10,0.11,0.14,0.11,0.13,290585.0
2019-05-13,0.13,0.14,0.12,0.14,248063.0
2019-05-14,0.13,0.14,0.13,0.13,148898.0
2019-05-15,0.14,0.16,0.14,0.16,1168682.0
2019-05-16,0.16,0.17,0.15,0.17,498980.0
2019-05-17,0.16,0.17,0.15,0.15,407515.0
2019-05-20,0.15,0.15,0.13,0.14,292635.0
2019-05-21,0.14,0.15,0.13,0.15,278966.0
2019-05-22,0.15,0.15,0.13,0.14,330625.0
2019-05-23,0.13,0.14,0.12,0.12,293914.0
2019-05-24,0.12,0.13,0.12,0.13,199727.0
2019-05-27,0.13,0.13,0.12,0.13,320208.0
2019-05-28,0.13,0.14,0.13,0.13,266245.0
2019-05-29,0.13,0.14,0.13,0.14,201843.0
2019-05-30,0.14,0.14,0.13,0.14,233045.0
2019-05-31,0.14,0.14,0.13,0.13,177042.0
2019-06-03,0.13,0.14,0.12,0.13,310763.0
2019-06-04,0.13,0.13,0.11,0.11,285965.0
2019-06-05,0.12,0.12,0.11,0.11,141509.0
2019-06-06,0.12,0.12,0.11,0.11,158160.0
2019-06-10,0.11,0.12,0.1,0.12,208043.0
2019-06-11,0.12,0.14,0.12,0.14,402545.0
2019-06-12,0.14,0.14,0.13,0.13,158733.0
2019-06-13,0.13,0.14,0.13,0.13,145495.0
2019-06-14,0.13,0.14,0.13,0.13,159794.0
2019-06-17,0.13,0.13,0.12,0.13,142286.0
2019-06-18,0.13,0.13,0.12,0.13,101080.0
2019-06-19,0.14,0.14,0.13,0.13,199079.0
2019-06-20,0.13,0.15,0.13,0.15,359505.0
2019-06-21,0.15,0.16,0.15,0.16,247011.0
2019-06-24,0.16,0.17,0.15,0.16,385853.0
2019-06-25,0.16,0.17,0.15,0.16,243322.0
2019-06-26,0.16,0.17,0.16,0.16,158928.0
2019-06-27,0.16,0.19,0.16,0.18,503121.0
2019-06-28,0.18,0.19,0.17,0.18,283866.0
2019-07-01,0.2,0.21,0.19,0.21,261430.0
2019-07-02,0.2,0.21,0.2,0.21,232742.0
2019-07-03,0.21,0.22,0.19,0.2,328240.0
2019-07-04,0.19,0.2,0.18,0.19,222546.0
2019-07-05,0.19,0.21,0.19,0.2,246398.0
2019-07-08,0.2,0.2,0.18,0.19,248981.0
2019-07-09,0.19,0.21,0.19,0.2,215072.0
2019-07-10,0.2,0.2,0.19,0.2,130870.0
2019-07-11,0.2,0.2,0.19,0.19,212125.0
2019-07-12,0.19,0.2,0.19,0.2,187492.0
2019-07-15,0.2,0.2,0.18,0.19,200496.0
2019-07-16,0.19,0.2,0.19,0.19,176170.0
2019-07-17,0.19,0.19,0.18,0.19,130029.0
2019-07-18,0.18,0.19,0.18,0.18,184109.0
2019-07-19,0.18,0.19,0.18,0.18,127364.0
2019-07-22,0.18,0.18,0.18,0.18,200973.0
2019-07-23,0.18,0.18,0.17,0.17,186978.0
2019-07-24,0.17,0.18,0.17,0.17,205300.0
2019-07-25,0.17,0.18,0.16,0.18,314048.0
2019-07-26,0.18,0.18,0.17,0.18,199828.0
2019-07-29,0.18,0.19,0.18,0.18,203739.0
2019-07-30,0.18,0.19,0.18,0.18,156638.0
2019-07-31,0.18,0.18,0.17,0.17,200238.0
2019-08-01,0.17,0.17,0.16,0.16,191477.0
2019-08-02,0.15,0.16,0.15,0.16,229761.0
2019-08-05,0.16,0.16,0.15,0.15,171361.0
2019-08-06,0.14,0.16,0.14,0.16,291943.0
2019-08-07,0.16,0.16,0.15,0.15,97291.0
2019-08-08,0.15,0.17,0.15,0.16,211180.0
2019-08-09,0.17,0.17,0.15,0.15,127407.0
2019-08-12,0.16,0.17,0.16,0.17,307793.0
2019-08-13,0.17,0.17,0.16,0.17,113398.0
