date,open,high,low,close,volume
2018-04-27,0.49,0.49,0.48,0.49,0.0
2018-05-02,0.49,0.49,0.49,0.49,0.0
2018-05-03,0.49,0.49,0.48,0.49,0.0
2018-05-04,0.49,0.49,0.48,0.48,0.0
2018-05-07,0.48,0.49,0.48,0.49,0.0
2018-05-08,0.49,0.49,0.49,0.49,0.0
2018-05-09,0.49,0.49,0.49,0.49,0.0
2018-05-10,0.49,0.5,0.49,0.49,0.0
2018-05-11,0.49,0.5,0.49,0.49,0.0
2018-05-14,0.5,0.5,0.5,0.5,0.0
2018-05-15,0.5,0.5,0.49,0.5,0.0
2018-05-16,0.5,0.5,0.49,0.49,0.0
2018-05-17,0.49,0.49,0.49,0.49,0.0
2018-05-18,0.49,0.5,0.49,0.5,0.0
2018-05-21,0.5,0.5,0.49,0.5,0.0
2018-05-22,0.5,0.5,0.49,0.49,0.0
2018-05-23,0.49,0.49,0.49,0.49,0.0
2018-05-24,0.49,0.49,0.48,0.48,0.0
2018-05-25,0.49,0.49,0.48,0.48,0.0
2018-05-28,0.48,0.48,0.48,0.48,0.0
2018-05-29,0.48,0.48,0.48,0.48,0.0
2018-05-30,0.48,0.48,0.47,0.47,0.0
2018-05-31,0.47,0.48,0.47,0.48,233866.0
2018-06-01,0.48,0.48,0.47,0.48,135484.0
2018-06-04,0.48,0.48,0.48,0.48,0.0
2018-06-05,0.48,0.48,0.48,0.48,0.0
2018-06-06,0.48,0.48,0.47,0.47,468020.0
2018-06-07,0.48,0.48,0.48,0.48,427949.0
2018-06-08,0.48,0.48,0.47,0.47,437763.0
2018-06-11,0.47,0.47,0.46,0.47,448187.0
2018-06-12,0.47,0.47,0.47,0.47,215405.0
2018-06-13,0.47,0.47,0.47,0.47,170442.0
2018-06-14,0.47,0.47,0.47,0.47,211871.0
2018-06-15,0.47,0.47,0.47,0.47,380509.0
2018-06-19,0.47,0.47,0.46,0.47,502294.0
2018-06-20,0.46,0.47,0.46,0.46,214068.0
2018-06-21,0.46,0.47,0.46,0.46,294032.0
