date,open,high,low,close,volume
2018-04-27,6528.73,6549.29,6462.7,6517.05,0.0
2018-05-02,6516.6,6551.25,6442.78,6486.81,0.0
2018-05-03,6471.17,6546.03,6393.12,6545.27,0.0
2018-05-04,6524.02,6565.72,6511.53,6531.29,0.0
2018-05-07,6538.13,6646.68,6538.13,6646.58,0.0
2018-05-08,6647.34,6678.46,6637.65,6678.14,0.0
2018-05-09,6666.77,6685.69,6642.2,6674.91,0.0
2018-05-10,6682.12,6703.67,6651.67,6703.21,0.0
2018-05-11,6705.31,6707.82,6635.55,6636.77,0.0
2018-05-14,6625.03,6639.84,6573.46,6591.73,0.0
2018-05-15,6592.65,6661.42,6568.73,6661.13,0.0
2018-05-16,6638.67,6670.65,6616.74,6622.64,0.0
2018-05-17,6616.44,6631.07,6576.53,6591.26,0.0
2018-05-18,6583.87,6621.15,6555.42,6620.77,0.0
2018-05-21,6654.05,6705.83,6653.98,6697.14,0.0
2018-05-22,6691.8,6724.74,6675.97,6724.4,0.0
2018-05-23,6702.49,6707.83,6652.29,6652.29,0.0
2018-05-24,6649.01,6666.73,6625.54,6628.5,0.0
2018-05-25,6622.51,6630.02,6536.35,6541.45,0.0
2018-05-28,6526.84,6543.06,6463.57,6490.4,0.0
2018-05-29,6481.82,6522.83,6436.31,6436.77,0.0
2018-05-30,6345.94,6351.51,6222.1,6232.42,0.0
2018-05-31,6274.76,6315.84,6231.16,6315.17,795669.0
2018-06-01,6285.05,6324.89,6209.11,6243.73,783038.0
2018-06-04,6252.26,6265.58,6192.91,6215.61,0.0
2018-06-05,6210.98,6316.48,6210.98,6316.42,0.0
2018-06-06,6308.79,6331.75,6295.9,6320.47,658084.0
2018-06-07,6334.4,6340.68,6268.77,6274.88,687868.0
2018-06-08,6261.68,6261.68,6159.99,6205.96,722053.0
2018-06-11,6187.62,6197.94,6133.47,6151.94,627440.0
2018-06-12,6152.02,6199.32,6086.6,6199.15,642672.0
2018-06-13,6180.98,6180.98,6091.4,6092.34,674697.0
2018-06-14,6069.26,6125.31,6040.09,6060.13,639689.0
2018-06-15,6054.89,6069.75,5900.13,5928.07,811977.0
2018-06-19,5821.04,5829.58,5463.37,5522.53,1028307.0
2018-06-20,5485.06,5612.48,5458.53,5588.27,803677.0
2018-06-21,5578.24,5623.96,5454.83,5456.91,841038.0
2018-06-22,5413.38,5545.15,5384.05,5541.37,754751.0
2018-06-25,5579.44,5592.62,5508.64,5512.43,700365.0
2018-06-26,5434.39,5563.36,5411.5,5558.71,780294.0
