阶段,小市值优化版,ETF轮动v1.1,银行股轮动,沪深300基准
2018熊市,,,,
2019-21牛市,0.1378968220677732,1.1665025063206222,0.8363074688577881,0.3408085501354279
2022-24熊市,0.06321233884726052,0.21067304830183708,0.2469829315455927,-0.1829935112866199
2024Q4-26反弹,0.08282575949133708,0.5548062189346712,-0.17478681207120805,0.09235920208641701
