date,open,high,low,close,volume
2018-04-26,0.46,0.46,0.45,0.45,0.0
2018-04-27,0.45,0.46,0.45,0.46,0.0
2018-05-02,0.46,0.47,0.46,0.47,0.0
2018-05-03,0.46,0.47,0.45,0.46,0.0
2018-05-04,0.46,0.47,0.46,0.47,0.0
2018-05-07,0.47,0.48,0.47,0.48,0.0
2018-05-08,0.48,0.48,0.48,0.48,0.0
2018-05-09,0.48,0.48,0.48,0.48,0.0
2018-05-10,0.48,0.51,0.48,0.5,0.0
2018-05-11,0.5,0.51,0.48,0.49,0.0
2018-05-14,0.48,0.49,0.48,0.49,0.0
2018-05-15,0.49,0.5,0.49,0.5,0.0
2018-05-16,0.5,0.51,0.5,0.51,0.0
2018-05-17,0.51,0.51,0.5,0.5,0.0
2018-05-18,0.5,0.51,0.5,0.51,0.0
2018-05-21,0.51,0.51,0.5,0.51,0.0
2018-05-22,0.51,0.52,0.5,0.52,0.0
2018-05-23,0.51,0.52,0.51,0.51,0.0
2018-05-24,0.51,0.52,0.51,0.51,0.0
2018-05-25,0.52,0.53,0.51,0.53,0.0
2018-05-28,0.53,0.54,0.52,0.54,0.0
2018-05-29,0.54,0.55,0.51,0.51,0.0
2018-05-30,0.49,0.52,0.49,0.51,0.0
2018-05-31,0.51,0.53,0.51,0.53,45356.0
2018-06-01,0.52,0.53,0.5,0.51,53210.0
2018-06-04,0.51,0.51,0.49,0.5,0.0
2018-06-05,0.5,0.52,0.5,0.52,0.0
2018-06-06,0.52,0.53,0.52,0.53,33924.0
2018-06-07,0.53,0.53,0.52,0.52,32543.0
2018-06-08,0.52,0.52,0.51,0.51,22636.0
2018-06-11,0.51,0.51,0.5,0.5,48587.0
2018-06-12,0.5,0.51,0.5,0.51,41709.0
2018-06-13,0.51,0.51,0.5,0.5,23955.0
2018-06-14,0.5,0.51,0.49,0.5,33974.0
2018-06-15,0.5,0.5,0.49,0.49,30444.0
2018-06-19,0.49,0.49,0.47,0.48,56918.0
2018-06-20,0.48,0.5,0.47,0.49,43882.0
2018-06-21,0.49,0.5,0.49,0.49,41323.0
2018-06-22,0.49,0.5,0.48,0.5,27993.0
2018-06-25,0.5,0.5,0.49,0.5,36230.0
2018-06-26,0.49,0.5,0.49,0.49,21758.0
2018-06-27,0.49,0.49,0.48,0.48,35494.0
2018-06-28,0.48,0.48,0.45,0.47,29060.0
2018-06-29,0.47,0.49,0.47,0.49,33638.0
2018-07-02,0.49,0.5,0.48,0.48,32267.0
2018-07-03,0.48,0.49,0.46,0.48,45024.0
2018-07-04,0.48,0.48,0.47,0.47,18283.0
2018-07-05,0.47,0.47,0.46,0.46,24592.0
2018-07-06,0.46,0.47,0.45,0.46,44726.0
2018-07-09,0.47,0.48,0.46,0.48,63625.0
2018-07-10,0.48,0.48,0.48,0.48,48777.0
2018-07-11,0.48,0.48,0.47,0.48,73393.0
2018-07-12,0.48,0.5,0.48,0.49,88033.0
2018-07-13,0.49,0.51,0.49,0.5,100800.0
2018-07-16,0.5,0.51,0.5,0.51,68073.0
2018-07-17,0.51,0.51,0.49,0.5,95919.0
2018-07-18,0.49,0.5,0.49,0.5,90502.0
2018-07-19,0.5,0.5,0.48,0.49,101315.0
2018-07-20,0.49,0.49,0.48,0.49,95783.0
2018-07-23,0.47,0.48,0.46,0.47,161002.0
2018-07-24,0.47,0.48,0.46,0.47,234305.0
2018-07-25,0.47,0.48,0.47,0.48,96021.0
2018-07-26,0.48,0.49,0.48,0.48,94426.0
2018-07-27,0.48,0.48,0.47,0.47,55075.0
2018-07-30,0.47,0.47,0.45,0.46,133546.0
2018-07-31,0.46,0.46,0.46,0.46,94442.0
2018-08-01,0.46,0.46,0.45,0.45,77680.0
2018-08-02,0.45,0.45,0.44,0.45,76784.0
2018-08-03,0.45,0.45,0.44,0.44,86969.0
2018-08-06,0.43,0.44,0.42,0.42,217889.0
2018-08-07,0.42,0.43,0.41,0.43,149954.0
2018-08-08,0.43,0.43,0.42,0.42,109945.0
2018-08-09,0.42,0.44,0.42,0.44,174018.0
2018-08-10,0.43,0.45,0.43,0.45,200907.0
2018-08-13,0.44,0.45,0.44,0.45,184664.0
2018-08-14,0.45,0.45,0.44,0.45,190566.0
2018-08-15,0.45,0.45,0.43,0.43,204242.0
2018-08-16,0.43,0.44,0.42,0.43,168605.0
2018-08-17,0.43,0.43,0.41,0.41,148032.0
2018-08-20,0.41,0.42,0.4,0.41,208262.0
2018-08-21,0.41,0.42,0.41,0.42,214982.0
2018-08-22,0.42,0.43,0.42,0.42,47152.0
2018-08-23,0.42,0.43,0.42,0.43,55704.0
2018-08-24,0.42,0.43,0.42,0.43,73278.0
2018-08-27,0.43,0.44,0.43,0.44,89222.0
2018-08-28,0.44,0.44,0.44,0.44,73265.0
2018-08-29,0.44,0.44,0.44,0.44,23278.0
2018-08-30,0.44,0.44,0.43,0.44,42559.0
2018-08-31,0.44,0.44,0.42,0.42,92413.0
2018-09-03,0.42,0.42,0.42,0.42,76417.0
2018-09-04,0.42,0.43,0.42,0.42,86549.0
