date,open,high,low,close,volume
2018-04-27,3082.41,3088.03,3049.91,3082.23,0.0
2018-05-02,3087.41,3097.6,3064.76,3081.18,0.0
2018-05-03,3074.52,3105.66,3056.16,3100.86,0.0
2018-05-04,3093.12,3104.09,3086.78,3091.03,0.0
2018-05-07,3094.9,3136.84,3091.66,3136.64,0.0
2018-05-08,3135.3,3169.7,3134.06,3161.5,0.0
2018-05-09,3160.14,3165.37,3145.66,3159.15,0.0
2018-05-10,3169.05,3176.14,3155.53,3174.41,0.0
2018-05-11,3179.8,3180.76,3162.21,3163.26,0.0
2018-05-14,3167.04,3183.82,3163.48,3174.03,0.0
2018-05-15,3180.42,3192.81,3164.52,3192.12,0.0
2018-05-16,3180.23,3191.95,3166.81,3169.57,0.0
2018-05-17,3170.01,3172.77,3148.62,3154.28,0.0
2018-05-18,3151.08,3193.45,3144.78,3193.3,0.0
2018-05-21,3206.18,3219.74,3203.34,3213.84,0.0
2018-05-22,3211.25,3214.59,3192.23,3214.35,0.0
2018-05-23,3205.44,3205.44,3168.96,3168.96,0.0
2018-05-24,3167.94,3173.53,3152.07,3154.65,0.0
2018-05-25,3148.41,3156.73,3131.07,3141.3,0.0
2018-05-28,3136.81,3149.66,3115.96,3135.08,0.0
2018-05-29,3129.62,3143.21,3112.15,3120.46,0.0
2018-05-30,3081.14,3085.4,3041.0,3041.44,0.0
2018-05-31,3061.83,3098.08,3054.27,3095.47,1404755.0
2018-06-01,3084.75,3102.09,3059.79,3075.14,1298722.0
2018-06-04,3083.43,3098.4,3076.99,3091.19,0.0
2018-06-05,3088.01,3114.77,3080.05,3114.21,0.0
2018-06-06,3109.17,3117.53,3103.53,3115.18,1201961.0
2018-06-07,3121.18,3128.72,3105.58,3109.5,1277850.0
2018-06-08,3100.6,3100.68,3053.29,3067.15,1346882.0
2018-06-11,3057.34,3063.61,3037.91,3052.78,1085638.0
2018-06-12,3053.03,3081.45,3034.1,3079.8,1132751.0
2018-06-13,3071.46,3071.46,3044.12,3049.8,1196079.0
2018-06-14,3038.07,3066.05,3032.41,3044.16,1154695.0
2018-06-15,3037.45,3048.8,3008.73,3021.9,1445326.0
2018-06-19,2982.65,2984.97,2871.35,2907.82,2305501.0
2018-06-20,2889.98,2925.56,2872.16,2915.73,1443014.0
2018-06-21,2912.0,2940.59,2872.62,2875.81,1543783.0
2018-06-22,2855.58,2891.97,2837.14,2889.76,1261431.0
2018-06-25,2903.45,2908.62,2857.87,2859.34,1219177.0
2018-06-26,2829.99,2850.24,2803.79,2844.51,1259185.0
2018-06-27,2842.4,2854.26,2798.8,2813.18,1294208.0
2018-06-28,2799.9,2825.99,2782.45,2786.9,1183579.0
2018-06-29,2789.81,2848.37,2782.38,2847.42,1256717.0
2018-07-02,2841.58,2845.68,2756.82,2775.56,1370350.0
2018-07-03,2774.57,2786.89,2722.45,2786.89,1424985.0
2018-07-04,2776.63,2793.18,2754.16,2759.13,1232622.0
2018-07-05,2755.34,2777.52,2727.94,2733.88,1292261.0
2018-07-06,2731.35,2768.87,2691.02,2747.23,1362944.0
2018-07-09,2752.45,2815.79,2752.45,2815.11,1215493.0
2018-07-10,2819.71,2828.49,2800.63,2827.63,1170627.0
2018-07-11,2780.7,2794.36,2752.44,2777.77,1268211.0
2018-07-12,2771.04,2844.19,2771.04,2837.66,1469802.0
2018-07-13,2831.43,2835.46,2818.85,2831.18,1176893.0
2018-07-16,2827.08,2837.51,2804.49,2814.04,1077672.0
2018-07-17,2806.89,2806.92,2774.76,2798.13,1054092.0
2018-07-18,2801.78,2818.4,2786.04,2787.26,1209612.0
