date,国证2000优化版,国证2000买入持有,沪深300
2022-02-14,1.1769642116013554,1.2100955650251384,1.2115611890717828
2022-02-15,1.1769642116013554,1.221468222351718,1.2244468814548244
2022-02-16,1.1769642116013554,1.2364717433206425,1.229208811567045
2022-02-17,1.1769642116013554,1.236360402619543,1.2321820233811034
2022-02-18,1.1769642116013554,1.2451418581750826,1.2380592406464939
2022-02-21,1.1769642116013554,1.265138358895905,1.233552841719725
2022-02-22,1.1769642116013554,1.2522271755177705,1.2175395540980813
2022-02-23,1.1769642116013554,1.2752168613200958,1.2305556738570302
2022-02-24,1.1769642116013554,1.2429295039844064,1.2056067800941206
2022-02-25,1.1769642116013554,1.2551581833246332,1.2173452439258108
2022-02-28,1.1769642116013554,1.2599588473200871,1.2195358914844232
2022-03-01,1.1769642116013554,1.268284818189311,1.229661314707949
2022-03-02,1.1769642116013554,1.2713083689165683,1.2187240476139776
2022-03-03,1.1769642116013554,1.2640423036824853,1.2115452183726922
2022-03-04,1.1769642116013554,1.245954500694795,1.1968521752092163
2022-03-07,1.1769642116013554,1.2244570694838273,1.158615659802815
2022-03-08,1.1769642116013554,1.1845840846420685,1.13535433657716
2022-03-09,1.1769642116013554,1.1721616435622662,1.124962735035455
2022-03-10,1.1769642116013554,1.1981343925641765,1.142660931411171
2022-03-11,1.1769642116013554,1.2054279314777512,1.1463022508038585
2022-03-14,1.1769642116013554,1.1714444359292104,1.1112305956006048
2022-03-15,1.1769642116013554,1.11212442395647,1.060403845744341
2022-03-16,1.1769642116013554,1.1491444840804486,1.1062583846170226
2022-03-17,1.1769642116013554,1.1722440646007424,1.1279838589467857
2022-03-18,1.1769642116013554,1.1851624778945329,1.135490087519431
2022-03-21,1.1769642116013554,1.2008615167495456,1.1335869125444518
2022-03-22,1.1769642116013554,1.198975954746512,1.1326685973467345
2022-03-23,1.1769642116013554,1.203616114614407,1.1383169012584913
2022-03-24,1.1769642116013554,1.1896912970613285,1.1316065458572007
2022-03-25,1.1769642116013554,1.1823804063501795,1.1111800217201506
2022-03-28,1.1769642116013554,1.1783128558022242,1.1042327676156811
2022-03-29,1.1769642116013554,1.1696412949646529,1.1004184323161774
2022-03-30,1.1769642116013554,1.1894310200977196,1.13234918336492
2022-03-31,1.1769642116013554,1.1823442567719005,1.1239645663422841
2022-04-01,1.1769642116013554,1.1799150051115503,1.1382210770639467
2022-04-06,1.1769642116013554,1.1871622725649282,1.1349417601839824
2022-04-07,1.1769642116013554,1.1576598787398547,1.1203711590468688
2022-04-08,1.1769642116013554,1.1492977582923518,1.1261392432018058
2022-04-11,1.1769642116013554,1.112977554003855,1.0913497370158216
2022-04-12,1.1769642116013554,1.1294892353785801,1.112617384638317
2022-04-13,1.1769642116013554,1.103919915670264,1.101909030897979
2022-04-14,1.1769642116013554,1.1143570219109824,1.115705053129192
2022-04-15,1.1769642116013554,1.0942014630457322,1.1149544302719276
2022-04-18,1.1769642116013554,1.1025664754594973,1.1090000212942654
2022-04-19,1.1769642116013554,1.1106654269771288,1.1006207278379931
2022-04-20,1.1769642116013554,1.09494614435828,1.083556035859543
2022-04-21,1.1769642116013554,1.0480644792797846,1.0636033091288515
2022-04-22,1.1769642116013554,1.0330089029181386,1.0682401354315283
2022-04-25,1.1769642116013554,0.951052025027076,1.0154463278039223
2022-04-26,1.1769642116013554,0.9190741080814552,1.0072506973871935
2022-04-27,1.1769642116013554,0.9569386223540316,1.0369082855986882
2022-04-28,1.1769642116013554,0.9444728017802944,1.0437144651945232
2022-04-29,1.1769642116013554,0.9864337862634495,1.0690360086028832
2022-05-05,1.1769642116013554,1.0054282206743776,1.0674309533442643
2022-05-06,1.1769642116013554,0.9943303001427185,1.0404431336641042
2022-05-09,1.1769642116013554,1.0109113887077394,1.03209045803965
2022-05-10,1.1769642116013554,1.0302268313737852,1.0433844040799811
2022-05-11,1.1769642116013554,1.0343580051795116,1.0584367879729988
2022-05-12,1.1769642116013554,1.0429644967761806,1.0537307553075956
2022-05-13,1.1769642116013554,1.0485358697805431,1.061678839888418
2022-05-16,1.1769642116013554,1.0516779911245555,1.053145163007602
2022-05-17,1.1769642116013554,1.0523547112299387,1.0662810630097315
2022-05-18,1.1769642116013554,1.0572739458421478,1.0625598901215902
2022-05-19,1.1769642116013554,1.064839329584381,1.064606801388386
2022-05-20,1.1769642116013554,1.0774613163362836,1.0853687102063414
2022-05-23,1.1769642116013554,1.094317141696225,1.0790815783309555
2022-05-24,1.1769642116013554,1.0470219254422177,1.053839888418049
2022-05-25,1.1769642116013554,1.0696616833268024,1.0602361534038882
2022-05-26,1.1769642116013554,1.0759242362678596,1.0628606716211324
2022-05-27,1.1769642116013554,1.0760428068846148,1.0650593045292902
2022-05-30,1.1769642116013554,1.0866433092191545,1.0724377675092098
2022-05-31,1.1769642116013554,1.0969517229611998,1.0890739123953919
2022-06-01,1.1769642116013554,1.1029583368880418,1.0868539852217798
2022-06-02,1.1769642116013554,1.1105830059386528,1.088554864674943
2022-06-06,1.197847882284327,1.1308441215724778,1.1089228295819935
2022-06-07,1.195060262493803,1.1282124322737652,1.1123937948510465
2022-06-08,1.1944521937812544,1.1276383769706944,1.1232219288345648
2022-06-09,1.1742848367582706,1.1085991170827,1.1114728178701476
2022-06-10,1.1997823678862125,1.1326703982671338,1.1283272289772364
2022-06-13,1.210350816542595,1.1426476818721434,1.1151141372628353
2022-06-14,1.2103753230902037,1.1426708176022418,1.1238873746300122
2022-06-15,1.204164444930547,1.1368073560053849,1.1387694043993952
2022-06-16,1.214153926399667,1.1462380579868154,1.131273822959477
2022-06-17,1.223996368583133,1.1555299455876549,1.1469730201656694
2022-06-20,1.2389897807421661,1.1696846744585878,1.1526665743915163
2022-06-21,1.2289466912001517,1.1602033630675666,1.1513729477651666
2022-06-22,1.2166367460043044,1.148581996642427,1.1367464491812354
2022-06-23,1.2432477933892305,1.1737045075632149,1.1562466727710228
2022-06-24,1.2566758498197386,1.1863814416741014,1.1697924873831478
2022-06-27,1.26922932883245,1.1982327194170952,1.1829656523498222
2022-06-28,1.2857360203063393,1.213816079621615,1.195279061348779
2022-06-29,1.2515218165257203,1.1815157084377454,1.176870168863525
2022-06-30,1.2625558895866735,1.1919325709146276,1.193812418815613
2022-07-01,1.2640247507839883,1.1933192687374108,1.1889440173761205
2022-07-04,1.2760145792016933,1.2046384246881376,1.1967457038819445
2022-07-05,1.2655947014901903,1.1948014014468507,1.1950182065969635
2022-07-06,1.2523795456920355,1.1823254589911953,1.177564894273972
2022-07-07,1.2676823530146324,1.196772276454623,1.1827553714784609
2022-07-08,1.2647369723238753,1.1939916508934005,1.1788452119844124
2022-07-11,1.2513778405585176,1.1813797860234163,1.1591054279082642
2022-07-12,1.2304691604703615,1.1616406702999402,1.1481921168629288
2022-07-13,1.245272646885425,1.1756160972626093,1.1502789548774515
2022-07-14,1.2565134939418297,1.1862281674621984,1.1504413236515405
2022-07-15,1.2387186770592422,1.1694287354443724,1.1308665701326632
2022-07-18,1.2664769372041147,1.1956342877303994,1.1425943868316262
2022-07-19,1.279382697838706,1.2078181415935603,1.1364057409339665
2022-07-20,1.2939579670291603,1.2215781170696862,1.1402546794148336
2022-07-21,1.2874009338845265,1.2153878632851869,1.1275473265049722
2022-07-22,1.283248605724026,1.21146780301661,1.1281249334554202
2022-07-25,1.2679488617198804,1.1970238775194448,1.1213134302932222
2022-07-26,1.2673148872890205,1.2116326450935622,1.130187815421307
2022-07-27,1.2673148872890205,1.226315157807369,1.1246140414386405
2022-07-28,1.2752467126677625,1.2346035331151826,1.1247817337790933
2022-07-29,1.2720952484603347,1.2315525087084334,1.109990204637891
2022-08-01,1.2807401180492406,1.2399218590715921,1.1149357977896552
2022-08-02,1.2319058650985049,1.1926439946151588,1.0931996763271652
2022-08-03,1.2312899121659557,1.183869768975275,1.0825418964672813
2022-08-04,1.2442078838106834,1.1968821711725912,1.0917410191435446
2022-08-05,1.2584352790333566,1.2105684015090281,1.106479312621111
2022-08-08,1.2804189721270278,1.2317159048022546,1.1041262962884095
2022-08-09,1.2851779719447758,1.2362938873955096,1.10631428206384
2022-08-10,1.2919061094003157,1.2427661078905854,1.0939236813526116
2022-08-11,1.3062748015221892,1.2565882606413514,1.1162294244160047
2022-08-12,1.2976827475240065,1.2483230210636365,1.115593258235557
2022-08-15,1.3084844445203223,1.2587138558441577,1.1141372628351185
2022-08-16,1.3214161171141585,1.271153648721534,1.1120504248205958
2022-08-17,1.3227854945096003,1.2724709393540217,1.122463320627755
2022-08-18,1.3294865751121017,1.2789171321527364,1.1126519878196803
2022-08-19,1.3075254293959626,1.2577913186064773,1.1049248312429463
2022-08-22,1.3164421656306058,1.266368890540523,1.1129980196333127
2022-08-23,1.3250236975192737,1.27462400823632,1.1075892762079171
2022-08-24,1.2771601244944073,1.228581013373898,1.0866516896999638
2022-08-25,1.268049480812989,1.2198169096159324,1.0956538404207745
2022-08-26,1.2674154560725825,1.2135239910291205,1.0933407508358
2022-08-29,1.2674154560725825,1.2233422164897025,1.088541555759034
2022-08-30,1.2674154560725825,1.2146908994159675,1.0848869274504376
2022-08-31,1.2228002616861269,1.172539045159499,1.0856987713208832
2022-09-01,1.2221888615552838,1.1676313784123393,1.0763559123528033
2022-09-02,1.2221888615552838,1.184796644162349,1.0709977428078619
2022-09-05,1.2221888615552838,1.188249651879561,1.0688204041651583
2022-09-06,1.2221888615552838,1.2099625345770717,1.0786290751900514
2022-09-07,1.2221888615552838,1.217600217475863,1.0793477566491343
2022-09-08,1.2221888615552838,1.2037549289949983,1.074742871744639
2022-09-09,1.2221888615552838,1.2010682923373015,1.089678137177658
2022-09-13,1.2221888615552838,1.2024304084468551,1.0942883456485166
2022-09-14,1.2221888615552838,1.1894223441989327,1.0821106875918316
2022-09-15,1.2221888615552838,1.1532713199367814,1.0719320287046699
2022-09-16,1.2221888615552838,1.128400410080816,1.0467941483358532
2022-09-19,1.2221888615552838,1.1145117421060167,1.0455484338067758
2022-09-20,1.2221888615552838,1.1333051848617133,1.0468367368667617
2022-09-21,1.2221888615552838,1.1360829184566732,1.0390882860245736
2022-09-22,1.2221888615552838,1.1356534614667186,1.0299344136624007
2022-09-23,1.2221888615552838,1.1100769118427465,1.0263889184642576
