date,v1.1双周+熔断,v1.0周度,等权持有,沪深300
2019-07-26,1.0,1.0,1.1355201757744935,1.0472097529731696
2019-07-29,1.0,1.0,1.1352765648538785,1.0460427398212027
2019-07-30,0.9995,0.9995,1.138542612130358,1.0503986842605209
2019-07-31,0.992308210235184,0.992308210235184,1.1271466382438289,1.0409105959366232
2019-08-01,0.989265042993635,0.989265042993635,1.1123915900287675,1.0322557007235482
2019-08-02,0.9862417254728852,0.9862417254728852,1.1006063659394545,1.017049247955013
2019-08-05,0.9848357624260895,0.9848357624260895,1.0857296951741968,0.9975764122216131
2019-08-06,0.9813671943430526,0.9807106371681019,1.0799130271225204,0.9868941709050051
2019-08-07,0.9873148743087682,0.9985417396620675,1.0734805329291006,0.9828503346342363
2019-08-08,1.0011216316691205,1.0074572909090502,1.0945389476556098,0.9958394624140345
2019-08-09,0.9975657845636796,1.010429141324711,1.0837230186882767,0.9861342553641896
2019-08-12,1.0047827919300294,1.0044854404933892,1.111426286152281,1.0039298489396464
2019-08-13,1.0085354547492125,1.0305624372740085,1.1084985624370187,0.9948787120517177
2019-08-14,1.019591333046175,1.0418597821816855,1.1153182293923791,0.9993974955354963
2019-08-15,1.030897235882907,1.0534126123059402,1.119585404139382,1.0025457170617322
2019-08-16,1.0509956451194642,1.0739499821233527,1.128812565172356,1.007034646720693
2019-08-19,1.0572881559437661,1.0803799249291595,1.1596804471837392,1.0288957884395136
2019-08-20,1.066604481728074,1.0895395978756253,1.1553092691816804,1.0279838897905347
2019-08-21,1.0488277403659394,1.0713806045776981,1.1498077964712914,1.026363641298153
2019-08-22,1.0949840391107974,1.1100263780802937,1.166005828943283,1.0295525725855041
2019-08-23,1.1034722874759975,1.1124135315815418,1.172021690528102,1.036975319028828
2019-08-26,1.0814234481184006,1.0854321303307275,1.1528095911164724,1.0220619765403216
2019-08-27,1.11936813050852,1.1302039181135217,1.1758432220403803,1.0359141512557604
2019-08-28,1.11936813050852,1.1302039181135217,1.1722041570447255,1.0320141561409317
2019-08-29,1.1246681690052458,1.1355552624227712,1.1707900266667515,1.0286515298728227
2019-08-30,1.1540712583910038,1.1652429817017977,1.1801295037940458,1.0312026749027037
2019-09-02,1.1617182383686875,1.1729639865231405,1.198163636152418,1.0444279192969697
2019-09-03,1.137382820198489,1.1480020068982797,1.1932522635467562,1.0458636168722963
2019-09-04,1.121229882796896,1.1533918602123556,1.1962428451650058,1.0546542112890882
2019-09-05,1.141150723968522,1.1577122253453058,1.2118879546084986,1.0653255966693989
2019-09-06,1.1379759766196966,1.1566234696546323,1.2182074218418493,1.0716193257377966
2019-09-09,1.13908188135888,1.1704576443683006,1.2286444835120411,1.0782523028154871
2019-09-10,1.1236028190941938,1.1726765739766163,1.2199162913738826,1.074539572601788
2019-09-11,1.114737669284311,1.1634242355789397,1.204190102998214,1.066622881056934
2019-09-12,1.1237731807207505,1.1728543762081276,1.2191992309581934,1.0780976057232496
2019-09-16,1.1216265270804053,1.170613966702477,1.2138920294816085,1.074118905070265
2019-09-17,1.0970681059934677,1.1449829477933917,1.1953472113875543,1.0560709109758943
2019-09-18,1.1000409937889555,1.1473223555611458,1.2144110622799036,1.0611894849401025
2019-09-19,1.1084092066510396,1.1562235274487214,1.2156269857324098,1.0650704821664108
2019-09-20,1.1103074217484896,1.1647881461705636,1.2220732545168043,1.0681291422181936
2019-09-23,1.1034379773255618,1.149514023813951,1.2114172227923001,1.0559189278677312
2019-09-24,1.1034379773255618,1.1518792790069836,1.2183757654620468,1.058746899273195
2019-09-25,1.0845492685290474,1.1380532454951686,1.2063964501606252,1.0505778072094274
2019-09-26,1.0713213687660177,1.1241727748764216,1.1901344283768756,1.0424792787315924
2019-09-27,1.068197982851248,1.1208953032295517,1.1939357754902558,1.0456030744011595
2019-09-30,1.0520131649292594,1.103912041059407,1.1797032286027351,1.0352573671097698
2019-10-08,1.0676804011389902,1.1203521877026352,1.1874359335408764,1.0415402402418703
2019-10-09,1.0567525915447813,1.1081383759472192,1.1839239006737796,1.0430492153872042
2019-10-10,1.0627103228572254,1.1038432659629276,1.192741071301335,1.0515711253806364
2019-10-11,1.0616745428154541,1.1085053720244993,1.2040260942122598,1.0616372923123687
2019-10-14,1.0643497735522107,1.1043877567618472,1.2123155872481033,1.07290304020496
2019-10-15,1.0812442144022458,1.110961493409239,1.21441933481,1.068291981262654
2019-10-16,1.0630682339178605,1.101519712897583,1.2068222794118653,1.064611818857847
2019-10-17,1.0630682339178605,1.101519712897583,1.206030094583623,1.0652984568286552
2019-10-18,1.0488658673007039,1.0868036426591365,1.1859471036988865,1.0501435697575328
2019-10-21,1.0552226301328294,1.0933903314025253,1.1875001144787551,1.053253795506728
2019-10-22,1.063216740967169,1.101673591488908,1.1951252907882877,1.0573356275545376
2019-10-23,1.047636592267006,1.0847954553384644,1.1858609523973112,1.0506049470501708
2019-10-24,1.047636592267006,1.0826494702636107,1.179654824931142,1.0504936737031227
2019-10-25,1.063333504171343,1.0912419263768138,1.199947133169991,1.0575826001053026
2019-10-28,1.0710388194189615,1.0912419263768138,1.2165530402052043,1.06567027264684
2019-10-29,1.0710388194189615,1.082683166169937,1.2068447829643976,1.0612301947012175
2019-10-30,1.0706818064791552,1.0819613773924903,1.2030441320650396,1.0560736249599687
2019-10-31,1.0696991394928967,1.0809683580663596,1.2005102603701598,1.0548577600946638
2019-11-01,1.0806115606034772,1.0919957409022707,1.216590362378033,1.0726723515586412
2019-11-04,1.087043772273736,1.0984957155504984,1.2227789750923699,1.0796554325819216
2019-11-05,1.0914897590724015,1.1029885405629747,1.2285736323370717,1.0863562592614706
2019-11-06,1.0956677103033006,1.1068428434216244,1.2249511241691102,1.0814900858161764
2019-11-07,1.0992065398741215,1.1092252427781695,1.2287758628409708,1.0833871606841412
2019-11-08,1.0992065398741215,1.1071124327919255,1.2284306444894773,1.0782685867199333
2019-11-11,1.0764183588545655,1.08568354633305,1.2036080199189638,1.05926255624732
2019-11-12,1.0764183588545655,1.08568354633305,1.2021357165306839,1.0594552491165983
2019-11-13,1.0857632896656153,1.0924992263739188,1.2123398003056418,1.0584483610250175
2019-11-14,1.1037330703587749,1.110580489290288,1.2202946214796644,1.0600441836607304
2019-11-15,1.0838891986950308,1.0906135087824276,1.208179859139023,1.05223605147885
2019-11-18,1.1018418148224844,1.1086775006463185,1.221351978973163,1.0606059783641189
