,count,mean,std,min,25%,50%,75%,max,skew,kurt
vol_10,1890.0,0.012911703492313058,0.005726427761007601,0.0030159573134389242,0.008614960473435247,0.011881282446823724,0.01631494838930077,0.07355344133051946,1.453650775720887,7.675319605919432
vol_20,1890.0,0.01313982235162773,0.004812137527158274,0.0037177884292377453,0.0093885772891876,0.012594795585317215,0.016484865863022724,0.05308017284300682,0.7619405836968367,2.152174652997072
atr_14,1890.0,0.021991894717002053,0.009982993238433213,0.007432818486952944,0.01581404690338113,0.02106057335496419,0.02652465100682655,0.13728630800538036,4.389445414316564,36.88424900246805
hl_range,1890.0,0.020554755704555446,0.010920075045719745,0.0,0.01318034729784554,0.018364878495642736,0.025283364814815874,0.12112575703597711,2.086932090170824,9.23221955941917
hl_range_ma5,1890.0,0.02060651655287943,0.008066008972236156,0.00541552924916631,0.014863506677129993,0.019220259307851602,0.025472974388833003,0.0630977177994558,1.0507271939577576,1.9162201261432221
vol_chg_1,1890.0,0.06382368370140605,0.4049210312618557,-1.0,-0.2135423925767594,-0.008596395503946752,0.24040977095318233,2.7274725134806497,1.6547122440246604,5.077267116335371
vol_ratio_5,1890.0,1.005136329107732,0.2767069732695505,0.0,0.8183639518047733,0.9683382535026399,1.1447180391456253,2.615311291172713,1.0233287511546327,2.34454244237927
vol_ratio_20,1890.0,1.017028138726246,0.3967607468644442,0.0,0.7611149611032145,0.9373515405497816,1.1783119098492678,4.090702648075904,1.9304462390306045,7.38097589376515
pv_corr_20,1890.0,0.06361885837138671,0.3548367097066431,-0.8219293329528486,-0.18927524784105337,0.06285058306418756,0.30947518483076863,0.8976070894802328,-0.058488420458750794,-0.5668157322981222
rsi_6,1890.0,51.837711207556254,16.82615156509076,7.508412091739686,39.64900256833764,51.125945057297,63.76150646215591,94.55223985746412,0.07108170940800265,-0.6182337632436266
rsi_14,1890.0,52.24958148955165,10.43535743459465,21.280764297983552,45.10387264988513,51.977774782217296,59.19092583532378,84.77655946710773,0.11715912125257547,-0.1534655469843198
macd_dif,1890.0,0.003061266844595622,0.011812115474087809,-0.0403880577980304,-0.004364727588659259,0.0027809104968025637,0.010181750850110388,0.03392742257883876,-0.06865226190251626,0.353651946058243
macd_dea,1890.0,0.0031199133074539254,0.010975540883200248,-0.036985583952960734,-0.00403102844208662,0.0031234982962089174,0.009776806879967414,0.030851927052104277,-0.08575033171034596,0.30870538497722544
macd_hist,1890.0,-0.0001172929257166071,0.007877725525393087,-0.03137520366170353,-0.00542020145890916,-0.0004912916040212529,0.005066028881964749,0.02712020515182619,0.07168140194778096,0.5434933796796533
kdj_k,1890.0,345281104.7860253,6705919670.925608,6.584862641989159,31.400438777900565,52.79664683426264,72.25880149595608,217527063986.2166,25.549360547004703,724.4275962960178
kdj_d,1890.0,2808285955.772664,51921331346.7395,10.793968958578327,35.54725658164612,52.125769525970966,69.10062181957088,1624202077453.612,24.300881491288465,656.2285147525984
kdj_j,1890.0,-4580728597.187254,83758216886.04825,-2595822962948.574,16.994488649730453,48.71750979171729,81.28800782637182,119.16826911539997,-24.005046661512598,640.3395409007287
boll_pctb,1890.0,0.5378876873712307,0.3188502493067934,-0.31928966743732334,0.27586264772401464,0.5497215381455192,0.7909120854678525,1.4190614857251354,-0.0036910559455020655,-0.8095721595291518
boll_width,1890.0,0.0805540589492999,0.03909610650096299,0.018200465291714093,0.050473843877122886,0.0735468206439948,0.09997874726045258,0.22168442463673982,1.025103248456657,0.8629002456815993
pos_20,1890.0,0.5340326412780911,0.3516958814681839,0.0,0.2058729906094929,0.5600829875511881,0.8722040370963982,0.999999999999723,-0.14221037686671717,-1.3920100548632388
pos_60,1890.0,0.5855619461926147,0.30323972850875797,0.0,0.3333333333330258,0.640276497695492,0.8431184242717767,0.9999999999998473,-0.38035339297806725,-1.0288693240383604
overnight,1890.0,-0.0011228428128025585,0.032963949642184444,-1.0,-0.0020988252294639187,-5.129230373768223e-14,0.0019519358103384232,0.06782006920411532,-29.485423596369856,892.5243625352217
intraday,1890.0,21978835978.835514,676673268349.0048,-0.09040829552822127,-0.006710002981657748,-7.80486786311485e-14,0.007570203330250047,22009999999999.004,30.88014063158631,955.9156422000722
fin_eps,1890.0,0.5759716402116403,0.5129157529188707,0.0,0.0,0.5336,1.1135,1.4101,0.03708808599276938,-1.6719008676440952
fin_rev_ttm,1890.0,46420496336.01394,36152628252.47605,0.0,0.0,58269359422.8,78143535736.1,86619080827.23,-0.38878982910682064,-1.6396514855827993
fin_np_ttm,1890.0,18170926947.181705,14032208968.102589,0.0,0.0,25614257285.93,29204309971.71,34502809176.39,-0.42887232494632815,-1.6299342522768934
fin_npm,1890.0,0.252336341421265,0.19404288012538232,0.0,0.0,0.3486483758205964,0.40006995537779483,0.472143165415904,-0.4535429227226016,-1.6371714254885896
fin_eps_chg,1890.0,0.5906450914424997,0.6933000428255277,0.0,0.0,0.2238326679395939,1.2798092209856917,2.583396801218583,0.8343034750588156,-0.494456306453543
