,count,mean,std,min,25%,50%,75%,max,skew,kurt
hl_range,1306.0,0.023705367970180448,0.014736066655944997,0.0,0.013913170163160496,0.020408163265285318,0.02830188679242615,0.18181818181801646,3.1568609643197596,21.806122567517757
hl_range_ma5,1306.0,0.023657817005808397,0.010821915928156619,0.00774868573268737,0.016930930360673634,0.02158087808858649,0.027291501207171453,0.11429239583132036,2.5444627862929132,12.733402327801494
vol_chg_1,1306.0,0.048835502575902454,0.3377153683030334,-0.6161032256059847,-0.18027002716308202,-0.014778009203765097,0.1963517347804788,2.032161574540312,1.4282386999483128,3.6932921264086382
vol_ratio_5,1306.0,1.0058067946196014,0.23159924753952837,0.4552671827208875,0.8480728340820733,0.9755777308279052,1.1208031380462302,2.196952286341755,1.004925907723852,1.8645125124587092
vol_ratio_20,1306.0,1.023222652900322,0.36938962322961444,0.4067174670685021,0.7932292670826625,0.9564755945558308,1.1701315548366815,5.215342685876323,3.529370105698866,28.9016632418794
pv_corr_20,1306.0,0.12509342282704078,0.348456646854354,-0.7849750083079461,-0.0936654711531573,0.15631922557081354,0.3817000168239491,0.796537598454572,-0.3472066745942787,-0.5116720250531133
rsi_6,1306.0,49.00078413303175,18.9961071483182,5.8417630159567295,33.750916215666976,48.32646263991182,63.15278618397467,97.72046779390358,0.0992052293739993,-0.7217354487038459
rsi_14,1306.0,49.150706195575964,12.632863685281789,19.07688479635526,40.163002834496154,48.38759312887136,57.60208096958168,91.30957829803135,0.24370932064029663,-0.23360984088667447
macd_dif,1306.0,2.5556928286441588e-05,0.022371446788263694,-0.06783056453845687,-0.014053679369392431,-0.0027262197703699764,0.012504419301868365,0.08147645642854863,0.6318469748355052,1.0519490985071935
macd_dea,1306.0,-9.991168453837477e-05,0.020899133050236218,-0.05933540601059747,-0.013255480918100335,-0.0031331319013944508,0.011749224100371929,0.0695120037019281,0.5813820549285955,0.7762070106568606
macd_hist,1306.0,0.0002509372256496348,0.013230635873063711,-0.04033829655224148,-0.00825446058422834,-0.0007284559613850953,0.007754113233972025,0.09094886519330461,1.064479476132093,4.93160027860665
kdj_k,1306.0,48.46649141337928,25.75029723474529,1.7724717405812394,24.944458723890065,48.560257157499336,72.82473626883996,95.32582995477867,0.026948134432341807,-1.343985915268348
kdj_d,1306.0,48.39844950408002,22.941864753374404,4.547866116968176,27.536999637279592,48.04957812279742,69.11376820949658,91.21284898270848,0.03020311309034412,-1.255860203457512
kdj_j,1306.0,48.602575231977795,38.54880293414724,-24.073173854768868,13.390054679500873,47.26954074752973,83.41380304423079,123.24803019797783,0.04586481551469863,-1.311105167812686
boll_pctb,1306.0,0.4767546465125504,0.3302792968014466,-0.23490810238042686,0.19884171390700345,0.4538709982581931,0.7545765619562814,1.4611212599673988,0.1609646209846169,-0.9454198027441438
boll_width,1306.0,0.12594675797325833,0.09029070045821962,0.03211979782145378,0.07552837524872727,0.10570933946250258,0.15272330487630018,0.8052423927912301,4.004295861844076,23.161923359531347
pos_20,1306.0,0.47484188586157916,0.3728193308409125,0.0,0.12499999999843749,0.44444444443950615,0.8333333333194457,0.9999999999984849,0.10023728980704025,-1.501520013651104
pos_60,1306.0,0.46195247691703906,0.3234666013411628,0.0,0.18181818181735554,0.4210526315767317,0.7499999999953124,0.9999999999990196,0.13490114068792286,-1.2725232726153384
overnight,1306.0,-0.000594257306130335,0.009959498265787486,-0.04672897196350789,-0.004010695187932373,-9.616751839303106e-13,-7.143174940438257e-13,0.19999999999873674,7.2221948592236185,133.43232887213674
intraday,1306.0,0.0011060861436265408,0.01809426967701453,-0.061224489796876225,-0.009615384616337042,-9.346967644319193e-13,0.009900990098009821,0.11827956989127064,0.6978837088952511,4.041597487300875
