,count,mean,std,min,25%,50%,75%,max,skew,kurt
mom_1,1482.0,0.0007822248489928445,0.013318160238914181,-0.08823529411764708,-0.0071428571428571175,0.0,0.007751937984496138,0.125,0.5322236884001479,7.936679925741492
mom_3,1482.0,0.002293232453614962,0.022265056031521454,-0.08536585365853655,-0.011050724637681142,0.0,0.012987012987013102,0.21153846153846145,1.2082957605605908,8.361098267851185
mom_5,1482.0,0.0037370373437248926,0.028736704367685044,-0.09638554216867468,-0.012820512820512886,0.0,0.015748031496062964,0.26,1.6123505409031087,10.252248413718615
mom_10,1482.0,0.0073586357519165625,0.03986971381290391,-0.12790697674418605,-0.015238260467268117,0.0,0.024691358024691246,0.26,1.3765302286138295,6.440827721776083
mom_20,1482.0,0.014838680468193994,0.05338438110417366,-0.1477272727272727,-0.01754385964912264,0.0075472772841194136,0.03921568627450989,0.26,0.9143673564268427,2.0188910304840335
mom_60,1482.0,0.04385869413471512,0.07875516621017589,-0.14035087719298245,-0.012308039747064153,0.03162104736907889,0.08860759493670889,0.3265306122448981,0.7253882893129252,0.5486138365533626
logret_1,1482.0,0.0006937656057472973,0.013271649568983922,-0.09237332013101517,-0.007168489478612516,0.0,0.0077220460939103185,0.11778303565638346,0.34779949224553863,7.18381040284142
logret_5,1482.0,0.003331148493272491,0.028085240187143437,-0.10135249426028746,-0.012903404835907954,0.0,0.015625317903080815,0.23111172096338664,1.2473717500475072,7.634716866278048
ma_bias_5,1482.0,0.001393725824062835,0.013971021889262879,-0.06249999999992193,-0.0062476307118009946,0.001410437235542025,0.007905138339905334,0.1454545454542809,1.2307339289196182,10.2257446389866
ma_bias_10,1482.0,0.003087480644687435,0.02112625458381045,-0.09855769230757393,-0.007852134169791657,0.0019646365422377574,0.011984021304910669,0.19544592030323465,1.4977035735488573,10.17679718133375
ma_bias_20,1482.0,0.006497475543918071,0.03018573744994408,-0.12229373902852866,-0.011367849278737293,0.003958719705314726,0.019680306360917582,0.2233009708733528,1.206638610167246,5.868494947327633
ma_bias_60,1482.0,0.020444990498586117,0.04591187290311925,-0.13077071663110207,-0.009670202110768215,0.013804420260318438,0.04477989968168084,0.23408423114547694,0.7603075480528376,1.172206692974957
ma5_ma20,1482.0,0.005019341695060901,0.02341741454063165,-0.07053941908823869,-0.008425720621721977,0.0035137103833954297,0.015368035690185688,0.15456238361051278,1.1329496680851745,4.958572002032163
ma10_ma60,1482.0,0.01721620668539716,0.03803763967326726,-0.07396622015250554,-0.008064527497117974,0.01014673965804369,0.03699572791528777,0.1618441971360982,0.6828109165221017,0.544535958304849
vol_5,1482.0,0.011479041738856161,0.007059156581127467,0.0,0.00688020916153796,0.010249426660405547,0.014276766754708183,0.06403352257345109,2.499341271939267,12.023103971092368
vol_10,1482.0,0.011891838471021586,0.0062144171724774775,0.0022427501135949147,0.007681040615262032,0.010606042499190636,0.014316480121263693,0.04805559463169177,2.266456124102136,8.450423745824736
vol_20,1482.0,0.012154038220963202,0.005648705373956163,0.0031836715119418256,0.008151877893896568,0.011387676574479132,0.014258760242636963,0.03905823052862526,1.7717304997286192,4.586292257433632
atr_14,1482.0,0.016757204808488777,0.006261099157842257,0.007287080440379922,0.011344425417848372,0.015743908336684147,0.0203370664116206,0.03783517657594976,0.8065201448306806,0.2688632424088664
hl_range,1482.0,0.016444113927277102,0.012401479717693623,0.0,0.008791336748944256,0.013698630136972239,0.02185814027291328,0.16923076923050887,3.1669155972897927,23.210857687824294
hl_range_ma5,1482.0,0.016436574038477918,0.008866508546392406,0.003389830508471701,0.010307716224780914,0.014469976060415238,0.020116848425935238,0.08187487070013424,2.25093802171867,8.67974480127856
vol_chg_1,1482.0,0.09573988705976214,0.5852898885391022,-0.8765545557136267,-0.16550929767194492,0.0013480051250431835,0.20436595779534739,6.819289340101522,5.114243223009587,43.67473246164088
vol_ratio_5,1482.0,1.0089397631068588,0.2925182058226171,0.19654793973860119,0.8489678608035693,0.9868777554784631,1.1235015125474883,3.1750443152760255,1.795859139905293,9.144108550368033
vol_ratio_20,1482.0,1.0329269587442065,0.40604346357332666,0.04252916864110671,0.8150867544393823,0.9804838599393104,1.1509629073135454,5.041483697358068,2.7310272961506556,16.180967773333624
pv_corr_20,1482.0,0.04505474679549435,0.2809745568068034,-0.6686445367719754,-0.15748359450481839,0.07093449798202547,0.22929876913182667,0.7483240182716643,-0.07274318477882102,-0.5174921330938802
rsi_6,1482.0,52.99128436133886,17.910725509577897,4.177628397000461,40.46739937522744,53.621860291787314,65.34304269804502,97.31502674328927,-0.05841926196736556,-0.40689390112419943
rsi_14,1482.0,53.121620280481025,10.893823745934561,17.402100689393635,45.53316056950739,53.361527385929705,60.35362284108019,88.16145252051159,0.0012603877230174755,-0.016997053598867495
macd_dif,1482.0,0.00425997278501075,0.011641928492029871,-0.032646800692702156,-0.002907835433094712,0.0031561422077334847,0.01053187539303133,0.05062759374072506,0.45772522629746604,0.9849857157699513
macd_dea,1482.0,0.004307157285000793,0.010634545191406705,-0.023901801659263654,-0.0024458500712191754,0.0031619003905541043,0.010145810561316922,0.04200895129631626,0.4622371671651326,0.5128309113708416
macd_hist,1482.0,-9.436899998008766e-05,0.008287197508557219,-0.03023234248058896,-0.004543069128685707,1.8835644802261005e-05,0.003762092176142117,0.04470567320765028,0.646164376194504,3.6119570110177732
kdj_k,1482.0,54.72054404827208,22.88156570651661,3.629657554371069,36.077624338611386,56.57053272658368,74.78235420822057,95.34956694434236,-0.20729669471669357,-1.0838425017734272
kdj_d,1482.0,54.70923449857572,19.842801550004438,7.527454108289093,38.51446265268933,55.82845437263531,72.15739060603389,90.76933879974474,-0.20257093453300504,-1.0232802745452552
