,count,mean,std,min,25%,50%,75%,max,skew,kurt
mom_1,1939.0,0.0004678389383405164,0.01456812212221756,-0.09688581314878897,-0.006768267020158758,0.0,0.00804074032568125,0.09363295880149813,-0.07513817387766077,5.908649712296075
mom_3,1939.0,0.0014031370175054657,0.02651339480733169,-0.11422845691382766,-0.012658600392413344,0.0017953321364452268,0.015254237288135464,0.2532188841201717,0.7912831377397522,10.104014964666158
mom_5,1939.0,0.0023581601046799763,0.03428325915451472,-0.1428571428571429,-0.016696039472094804,0.0024154589371983004,0.019736895496709206,0.3242630385487528,0.9709725356384888,9.982573639062176
mom_10,1939.0,0.00464307128573989,0.0469508293932406,-0.1586073500967119,-0.022168889835402217,0.003472222222222321,0.029117901316664474,0.3935926773455376,0.9054342232480138,6.26678123379504
mom_20,1939.0,0.008671236451612023,0.0674134444703786,-0.16920152091254748,-0.03453244559276558,0.0034129692832765013,0.04293504923215685,0.3355263157894737,0.8914635537870537,2.4951882185819874
mom_60,1939.0,0.022770245532257958,0.11460577698549604,-0.25679758308157097,-0.0487150561303103,0.004587155963302614,0.07983572438986064,0.461111111111111,0.7569603203657087,0.5844876625480797
logret_1,1939.0,0.00036159073276977315,0.014581528267472832,-0.10190628078973879,-0.006791275882934452,0.0,0.008008585819910131,0.08950514386803222,-0.24836631909398604,6.035647529696918
logret_5,1939.0,0.0017798654511134132,0.033830878393991216,-0.15415067982725836,-0.01683698941334614,0.0024125464053841475,0.019544647924339832,0.28085610738138106,0.49151080075502407,6.786970421826847
ma_bias_5,1939.0,0.0007575526917162692,0.016598437641726388,-0.09128289473682333,-0.007579788325461696,0.0013956734124210958,0.009528024268280583,0.15051221434197198,0.4478815936923768,9.029322629407133
ma_bias_10,1939.0,0.001733569986971963,0.02514088338266995,-0.1117010414539287,-0.011739678498878341,0.0024559053360119812,0.015171952379106004,0.2395684917565156,0.7144741696096062,10.187996830153521
ma_bias_20,1939.0,0.00359662879390459,0.03674839037644734,-0.13684210526313392,-0.017406657007536776,0.0030435357946266505,0.02341219699515311,0.3004484304932094,0.6940890239631614,5.413602377880315
ma_bias_60,1939.0,0.009721696657430582,0.06485020877396155,-0.1890555463985183,-0.03199767574724925,0.0026602720221806813,0.04252238042643336,0.30700718961255336,0.7648053058286031,1.3725348469683198
ma5_ma20,1939.0,0.002713824673565297,0.02857916092906807,-0.09882884733940844,-0.013601854958733561,0.001640618253863746,0.018621157919087028,0.19200333194477448,0.6112021401961026,4.0696615866096835
ma10_ma60,1939.0,0.007716991488143056,0.05473680156391252,-0.125769963041921,-0.02779526539517757,0.0017397160332788264,0.03455942667319034,0.18587131036156967,0.729949878554287,0.9754200581394095
vol_5,1939.0,0.012383771936767205,0.0073871390498237545,0.0014409241348282288,0.0077411147469425325,0.010675967380123809,0.01496569740441933,0.0668043321685251,2.2219560999825783,8.097363002200776
vol_10,1939.0,0.013009540278617053,0.00655367147744614,0.0026033788491472273,0.008598645294777225,0.01163385108146867,0.01544572704140984,0.05352024640038597,1.9887410586662368,6.060346209292414
vol_20,1939.0,0.013353608946994056,0.005855712026279694,0.00481332120629687,0.009213950340174144,0.011868160464111665,0.015548616968181113,0.039879402129335564,1.4573610310546097,2.7264179151797685
atr_14,1939.0,0.018614417486523708,0.005645309802024425,0.008672401570592922,0.014431397383457965,0.01777806680951818,0.022051878502796638,0.041873420562391704,0.8738458243248161,0.8188059137790691
hl_range,1939.0,0.017906111189804202,0.01028943057406003,0.0032310177705972905,0.011345218800646433,0.015360983102916174,0.0212615273340925,0.09852216748766864,2.4599386981844567,10.432762134412167
hl_range_ma5,1939.0,0.017905411278982396,0.00763992858737965,0.006917139730906368,0.01293895071881752,0.016243404568154523,0.02089944654540033,0.08078478251998542,2.5271194677301705,12.27430001233528
vol_chg_1,1939.0,0.09381546212166052,0.5334916181566375,-0.8831707580097165,-0.23521509564492438,-0.008853149216466294,0.2996190798200675,8.136548207904088,3.823911763816461,37.65889633608633
vol_ratio_5,1939.0,1.0065628022329531,0.3250846064413378,0.2562458884564218,0.7889600961004231,0.9597280541445672,1.166756792160942,3.6849786867187473,1.4870355142951976,6.134054985266943
vol_ratio_20,1939.0,1.017421901074722,0.5022531049102092,0.2262674526374184,0.724100751251514,0.9234514806085485,1.1902015078106518,7.962894056804064,4.493604409438931,44.15388107510897
pv_corr_20,1939.0,-0.028910865185219785,0.3187373875727457,-0.753872981040573,-0.265115088640841,-0.019063922294761802,0.20614046960926904,0.8258482551716164,0.010700139339969314,-0.5473736915104079
rsi_6,1939.0,52.09921047018351,18.482664427896903,4.766425422452443,38.520232592559964,52.5124717553562,66.25640341900984,98.29747156011065,-0.060726930411514196,-0.5824766857102288
rsi_14,1939.0,51.56729150459644,12.321746316721843,17.51767038385462,42.7817824686692,50.929882533172616,60.10295276764312,93.25536127401807,0.1987117075972573,-0.06357550712503324
macd_dif,1939.0,0.0013748796448396004,0.016039418195841076,-0.0495941091853298,-0.008672659674558405,0.000971281964406177,0.010314343648168854,0.05510226507531227,0.29359200925046675,0.7873409280542352
macd_dea,1939.0,0.0012826721791956628,0.015063684921373296,-0.03962930360393326,-0.008544596194539667,0.000823373637197193,0.009414494207575785,0.04722688972107182,0.32646669189292765,0.5403881778319799
macd_hist,1939.0,0.00018441493128787487,0.009985012970962584,-0.0467622819267765,-0.005245333978834123,0.0003946794589383655,0.005787696167352461,0.060442144807082605,0.009992248433014791,3.2407283537115936
kdj_k,1939.0,55.55814841210985,24.175239831581646,5.253902460299143,34.461175823422465,56.84399351800959,77.6293566382184,96.2364496913579,-0.17250961921356972,-1.2224315859372334
kdj_d,1939.0,55.53306396567305,21.44704056623346,7.579618665584036,37.4160955462116,56.538436158340865,74.46225241540333,94.82174930136543,-0.1440827186435685,-1.110841132974851
kdj_j,1939.0,55.60831730498344,36.509106093980414,-19.648170226555386,21.379160818877935,60.92426757895686,88.63809061742448,120.21307756994375,-0.20386089586083117,-1.2963379708677358
boll_pctb,1939.0,0.5233150530473278,0.3265947908370507,-0.4322656325759741,0.26873265554442716,0.5459072201928996,0.7983056301876507,1.3896403730335436,-0.19394418915568204,-0.8266808249169064
boll_width,1939.0,0.09420903436569344,0.05843120862349436,0.0234663192777976,0.056515623441712,0.07979560960500141,0.11242844697780935,0.4885007239199361,2.47344658247576,9.784887355344788
pos_20,1939.0,0.5519263229316439,0.35550445136254244,0.0,0.2316636851516092,0.5714285714269399,0.9141321044528874,0.9999999999994186,-0.17185672295363377,-1.4069130647837516
pos_60,1939.0,0.5460561944674163,0.3232757238533099,0.0,0.26666666666622163,0.5595238095231433,0.8420185684327304,0.9999999999994764,-0.12927283751992397,-1.2878692118159176
overnight,1939.0,-0.0005321346512483103,0.006492606558700376,-0.08281573498983796,-0.0022321428573657265,-2.0794477251229182e-13,0.001508295625791689,0.10273972602720849,1.440902139445132,57.356911633562376
intraday,1939.0,0.0010011671206598962,0.013121973446304726,-0.061151079136859465,-0.005975505249008806,0.0011441647596108773,0.008102637049869355,0.1014150943393628,0.1467305283351538,3.847997230610327
