code,name,algo,params,strat_total,bh_total,excess_total,strat_cagr,bh_cagr,sharpe,mdd,calmar,trades,win_rate,avg_hold_ret,exposure
sh600900,长江电力,决策树,"{'buy_th': 0.55, 'sell_th': 0.5, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.007233753783737695,0.006291635825312225,0.0009421179584254702,0.0048167070037952175,0.004190037839546745,0.7924269370614463,-0.003907181470766963,1.2327830278253544,4,0.5714285714285714,0.001132537994717703,0.018518518518518517
hk00700,腾讯控股,GBDT,"{'buy_th': 0.55, 'sell_th': 0.45, 'max_pos': 1.0, 'stop_loss': 0.08, 'take_profit': 0.15}",0.058538805956191764,-0.11580594679186351,0.17434475274805528,0.06208707579577566,-0.12218432796917544,2.4267553849823393,-0.01074961464047175,5.775748980063061,8,0.6176470588235294,0.0017128738487636828,0.14285714285714285
sh518880,黄金ETF,随机森林,"{'buy_th': 0.55, 'sell_th': 0.5, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.009197131878893261,0.4627118644067796,-0.4535147325278863,0.005963806254617232,0.28017126957473204,1.3029305365729933,-0.0037266526167714087,1.6003118261621028,6,0.75,0.0005990678277962951,0.041237113402061855
sh515450,红利低波50ETF,决策树,"{'buy_th': 0.55, 'sell_th': 0.5, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.032764357683621625,0.030075187969919925,0.0026891697137017,0.02773191001334263,0.02546086025469374,2.1456120899100903,-0.004492241167779909,6.173290564239208,17,0.5,0.0011819609361438407,0.10101010101010101
sz159941,纳指ETF,XGBoost,"{'buy_th': 0.65, 'sell_th': 0.5, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.2237281045122128,0.4051724137931014,-0.18144430928088862,0.14011854229303466,0.2472344572852505,1.3870086731448772,-0.11704286047654722,1.1971558258447665,8,0.39923954372623577,0.0008059196965084808,0.6778350515463918
sh588000,科创50ETF,Logistic回归,"{'buy_th': 0.65, 'sell_th': 0.45, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.11349864717014224,1.0190476190476216,-0.9055489718774794,0.10893896684030513,0.9656208333303431,2.304555726240243,-0.024243019263632593,4.493622087894247,5,0.5128205128205128,0.0028095574215801613,0.14885496183206107
sh510300,沪深300ETF,Logistic回归,"{'buy_th': 0.6, 'sell_th': 0.45, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.027407928498360823,0.2910052910052907,-0.2635973625069299,0.017716557679695155,0.18044575572572197,1.2288545898867747,-0.011797302495777928,1.501746495526044,2,0.5423728813559322,0.0004659571629791035,0.15206185567010308
sh510500,中证500ETF,随机森林,"{'buy_th': 0.55, 'sell_th': 0.45, 'max_pos': 1.0, 'stop_loss': 0.05, 'take_profit': 0.15}",0.03765126507670025,0.5348432055749128,-0.4971919404982126,0.024295226999080155,0.32082627933858565,2.050989972061603,-0.0075552030471376375,3.2156947798093447,8,0.6216216216216216,0.0005064940465308535,0.19072164948453607
